id,pno,sku_id,item_sku_key,item_pic,ad_channel,ad_report_mark,mark_type,mark_type_desc,handle_status,handle_status_desc,mark_time,latest_seven_cost,total_users,total_purchase,total_cost,total_exist_days,deleted,create_time,update_time,operator_name,operator_user_id,total_gmv,total_impression,imp_per_purchase,avg_daily_impression,impressions_per_add_cart,impressions_per_detail_view,latest_seven_impression,latest_seven_gmv,latest_seven_purchase,status,availability,forbid_handle_time
6684,DKF022310605N,null,DKF022310605N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/000fb8c6-8c7f-408a-b503-77b51bdb3f3e.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,1.19,89,0,42.45,92,0,2022-10-09 02:04:00,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6701,CCR023723077N,null,CCR023723077N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/20/41-t-8fc4d9e2-b493-4d20-9744-0d60a666ea30.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.89,13,0,5.07,32,0,2022-10-09 02:04:00,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6718,BBM024019005N,null,BBM024019005N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/04/51-t-20fd88da-5114-4950-bc20-d1b3f9059020.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-08 00:00:00,3.91,58,0,19.36,26,0,2022-10-09 02:04:00,2022-10-09 02:04:00,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6741,XXX021671373N,null,XXX021671373N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/45e0a2af-ec49-4e1d-93cf-0d9e81ef0199.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,1.46,23,0,27.88,63,0,2022-10-09 02:04:00,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6791,SWS019089645N,null,SWS019089645N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/fcdd30d8-fa24-4898-b6fb-d7d510c6e76e.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,0.82,140,0,38.82,51,0,2022-10-09 02:04:00,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
6962,UPA022795366N,null,UPA022795366N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/04/25/bf32755e-950d-4f39-97f6-87bfdb8ac008.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-18 00:00:00,5.51,310,0,44.65,88,0,2022-10-09 02:04:00,2022-10-19 07:13:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7096,CLZ016800418N,null,CLZ016800418N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/0bdbc340-cdfc-40bf-bec0-a202323e1d0e.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,1.28,56,0,11.14,92,0,2022-10-09 02:04:00,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7312,PDS023176696N,null,PDS023176696N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/29/63-t-ac350fdc-9fa5-4589-89c9-aaa3a80d5486.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,11.49,89,0,89.16,28,0,2022-10-10 02:42:19,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7461,MCC022182695N,null,MCC022182695N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/08/823885a1-de42-4be6-ae72-6d38c6bce18a.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,1.46,13,0,26.27,54,0,2022-10-10 02:42:19,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7495,DHD021906090N,null,DHD021906090N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/adf2692d-3d44-410d-96b7-28b4f68ee732.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-11-10 00:00:00,0.87,17,0,9.69,99,0,2022-10-10 02:42:19,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7523,ACI023737961N,null,ACI023737961N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/21/17-t-97f7e075-f405-4532-8547-065890027236.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,106.01,23,0,138.91,33,0,2022-10-10 02:42:19,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7540,WWA020376428N,null,WWA020376428N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/bc0c3207-d1c7-4028-93d1-d8f9438bb720.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-09 00:00:00,132.69,2419,15,943.49,84,0,2022-10-10 02:42:19,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7631,MCC022049657N,null,MCC022049657N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/886d9de2-42b8-496b-b6b4-d11d43736727.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,2.22,84,0,42.18,81,0,2022-10-10 02:42:19,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7671,DSD018925501N,null,DSD018925501N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/4b39e480-5a26-460b-ab2e-175be5c3d9b3.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,1.08,33,0,17.25,92,0,2022-10-10 02:42:19,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7767,SMS021993444N,null,SMS021993444N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/03e9b2f8-17f5-4f99-b170-e09d56d04839.jpg,facebook,bad-with-trans:top,01,机器,02,未处理,2022-10-09 00:00:00,995.67,14384,147,7678.62,84,0,2022-10-10 02:42:19,2022-10-10 02:42:19,null,null,null,null,null,null,null,null,null,null,null,null,null,null
7981,PSP021445414N,null,PSP021445414N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/b65bf3e4-5823-4abe-9a59-9afd74f36407.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,0.25,34,0,3.65,83,0,2022-10-10 02:42:19,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8245,DSD023612352N,null,DSD023612352N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/11/10-t-6c36a0c6-8cb2-4d62-99b5-88bc83976e7e.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,15.32,149,0,50.31,38,0,2022-10-10 02:42:19,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8414,MSF023841821N,null,MSF023841821N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/22/47-t-958eca3f-a1e7-4134-9b09-10adf1a068af.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,66.14,98,0,117.91,30,0,2022-10-10 02:42:19,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8477,DBA021436941N,null,DBA021436941N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/208c70cc-f518-458f-9503-dd9559c9eebe.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,14,25,0,37.71,74,0,2022-10-10 02:42:19,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8614,MEA023259469N,null,MEA023259469N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/01/36-t-916da8f4-7749-4c87-a3f5-3f434719591f.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-13 00:00:00,91.79,117,0,110.98,24,0,2022-10-10 02:42:19,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8665,DFS023316976N,null,DFS023316976N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/02/44-t-1fedc1de-4f2f-473b-8e20-ee200cec3025.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-14 00:00:00,5.38,193,0,18.21,27,0,2022-10-10 02:42:19,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8742,SWS023954859N,null,SWS023954859N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/02/11-t-d399281f-d97e-4904-9f01-26a1a4794cac.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,306,0,39.19,36,0,2022-10-10 02:42:19,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8806,HET022456424N,null,HET022456424N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/21/06b205ec-96c5-4e3e-999d-e5770c65ea91.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.22,25,0,2.7,92,0,2022-10-10 02:42:19,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8822,EMP017346714N,null,EMP017346714N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/12/6893f32b-d1ce-4c2a-b0bd-f3523e4e466d.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,0.97,20,0,12.14,83,0,2022-10-10 02:42:19,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8910,HET022418572N,null,HET022418572N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/14/469a9e21-7b07-4d8e-ae33-3b53a41b5e4b.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,9.49,33,0,31.78,39,0,2022-10-11 02:58:24,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8932,XXX022868500N,null,XXX022868500N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/31/e6917023-4594-4d26-9a48-471da358cfd0.jpg,facebook,bad-low-site-usage,01,机器,01,已处理,2022-11-10 00:00:00,0.03,35,0,2.97,81,0,2022-10-11 02:58:24,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
8989,SMS022881960N,null,SMS022881960N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/09/81895553-8961-4531-9d5b-2e3b1c0c9c3d.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,0.22,8,0,2.55,82,0,2022-10-11 02:58:24,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9001,SFS024323408N,null,SFS024323408N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/09/05/54-t-5cf5109d-5846-40f1-902b-3c4ae35966d4.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.00,60,0,39.41,36,0,2022-10-11 02:58:24,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9035,MSH022656887N,null,MSH022656887N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/11/bebbd29d-7e27-468e-8cb5-ec5ce44cf0fe.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,4.95,34,0,36.68,92,0,2022-10-11 02:58:24,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9106,ACP022442598N,null,ACP022442598N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/18/eb8d4084-3837-43c4-8237-322ae9c24366.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,0.00,972,5,255.15,72,0,2022-10-11 02:58:24,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9146,TER024233581N,null,TER024233581N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/23/6-t-420c3fae-9e35-463b-8b0d-e2f5b6d4c58b.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,108.5,379,5,303.16,44,0,2022-10-11 02:58:24,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9325,TDO023643935N,null,TDO023643935N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/12/14-t-bd716f7a-378c-42e5-b55b-996fd6e73d1f.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,83.73,48,0,118.6,34,0,2022-10-11 02:58:24,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9407,HAV022773703N,null,HAV022773703N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/04/07/9b188bf7-41a0-4859-afb4-88ebc845b8e5.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,23.72,71,0,59.08,44,0,2022-10-11 02:58:24,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9439,DKT022723016N,null,DKT022723016N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/03/21/72ef1b9e-286e-490b-9b0a-e62b907be206.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,0.01,1602,11,572.94,71,0,2022-10-11 02:58:24,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9454,CCR024161210N,null,CCR024161210N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/09/45-t-527eee1d-f42c-4356-a5fa-b799c9e9c5cb.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-11-10 00:00:00,0.00,1597,15,435.6,36,0,2022-10-11 02:58:24,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9721,SYF024333649N,null,SYF024333649N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/09/14/39-t-ef14ac0b-2d0a-44af-9820-321d75e4af35.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-19 00:00:00,3.85,109,0,182.28,11,0,2022-10-11 02:58:24,2022-10-20 01:50:58,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9756,POC023912817N,null,POC023912817N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/28/15-t-1f9c34ea-8560-4424-a3aa-49550e0c0350.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,957.3,1953,33,1348.21,33,0,2022-10-11 02:58:24,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9797,HCA023415080N,null,HCA023415080N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/05/44-t-56877301-5c85-43ca-b98c-aa738c4ee7cf.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,116.17,50,0,137.4,17,0,2022-10-11 02:58:24,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9812,DTA022861255N,null,DTA022861255N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/05/26/03025cb6-61b8-4c16-98ec-7d92d105ab58.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-10 00:00:00,0.08,3,0,1.26,72,0,2022-10-11 02:58:24,2022-10-11 02:58:24,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9831,CSS024099747N,null,CSS024099747N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/06/11-t-23f08b66-c5fa-4e99-93ac-1079a0b19a55.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,81.66,659,5,280.57,28,0,2022-10-11 02:58:24,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9842,BNA022915700N,null,BNA022915700N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/23/43-t-9c8f156f-ac75-478e-a67a-962b6e7e6c14.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,97.73,853,5,420.23,75,0,2022-10-11 02:58:24,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9907,UBR022911682N,null,UBR022911682N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/06/21/32-t-a45527a5-a071-4a00-aa79-0e2eff577994.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,27.67,165,0,51.37,54,0,2022-10-11 02:58:24,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
9988,MDJ021977374N,null,MDJ021977374N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/7de310e9-d5be-4883-912e-4003d434509f.jpg,facebook,bad-with-trans:middle,01,机器,01,已处理,2022-10-17 00:00:00,679.83,1303,7,3198.82,92,0,2022-10-11 02:58:24,2022-10-19 07:12:25,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10040,DFS023635089N,null,DFS023635089N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/12/44-t-842a189b-ca88-4458-bf9f-df1b025065d1.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-11-10 00:00:00,0.05,19,0,4.31,59,0,2022-10-11 02:58:24,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10054,CCR023404466N,null,CCR023404466N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/04/10-t-ffd87038-4c54-4708-ba6f-8d2fb10fc95a.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,46.63,66,0,91.19,21,0,2022-10-11 02:58:24,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10117,SWS024201803N,null,SWS024201803N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/07/26/27-t-fb8a5aad-af79-4658-9993-397ed559b01d.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-10 00:00:00,23.12,1172,5,435.2,46,0,2022-10-11 02:58:24,2022-10-20 02:22:48,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10124,SWS021774768N,null,SWS021774768N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/ce3e6b3a-bf3a-458c-9250-5a0eb642cdca.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-11-10 00:00:00,0.01,120,0,34.01,94,0,2022-10-11 02:58:24,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10139,SMS020222180N,null,SMS020222180N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/10/a6b983e0-cebd-4f31-a8ba-29b5f8a50c54.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,40.4,3625,25,795.44,92,0,2022-10-11 02:58:24,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10267,XXX021707123N,null,XXX021707123N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/9a20de78-983f-4583-a0f0-ddf7366dfbac.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-10 00:00:00,0.13,8,0,3.55,84,0,2022-10-11 02:58:24,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10268,XXX021695959N,null,XXX021695959N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/09/791cc945-ea37-48a1-86e4-e2a457de69d4.jpg,facebook,bad-with-trans:tail,01,机器,01,已处理,2022-10-17 00:00:00,45.94,1085,25,889.58,86,0,2022-10-11 02:58:24,2022-10-20 02:22:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10353,MLJ022323537N,null,MLJ022323537N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/16/f07bd4c1-36b9-433e-b444-91364e6be210.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-17 00:00:00,8.41,94,0,62.65,61,0,2022-10-11 02:58:24,2022-10-19 07:14:15,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10500,TET021878712N,null,TET021878712N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2021/12/11/b02b2b9c-ac78-4f30-bf16-fbbc6ffc9623.jpg,facebook,bad-low-site-usage,01,机器,01,已处理,2022-10-14 00:00:00,3.12,36,0,17.42,89,0,2022-10-15 01:41:32,2022-10-18 07:10:35,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10573,ESD024250694N,null,ESD024250694N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/08/25/56-t-62fcb0c6-cf03-4187-b4e3-c7e35ebf63ff.jpg,facebook,bad-low-site-usage,01,机器,02,未处理,2022-10-17 00:00:00,11.41,28,0,40.26,28,0,2022-10-15 01:41:32,2022-10-18 02:10:26,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10821,SWS022536837N,null,SWS022536837N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/01/21/f4312f10-8e0c-49a6-9dc5-ccf9b3c39d1c.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-16 00:00:00,39.36,117,0,64.2,56,0,2022-10-15 01:41:32,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10855,OAL024567869N,null,OAL024567869N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/09/15/9-t-ee706d6a-fd51-43a2-acdf-04e6bbeafa5e.jpg,facebook,bad-no-trans,01,机器,01,已处理,2022-10-15 00:00:00,28.03,115,0,40.69,12,0,2022-10-15 01:41:32,2022-10-19 07:14:36,null,null,null,null,null,null,null,null,null,null,null,null,null,null
10959,THP025404859N,null,THP025404859N,https://multimedia-image.s3.us-west-2.amazonaws.com/product-center-main/2022/09/27/0-t-5f6e89eb-c60d-44b4-b4a9-1933e9c91145.jpg,facebook,bad-low-site-usage,01,机器,01,已处理,2022-11-10 00:00:00,0.00,41,0,51.6,27,0,2022-10-15 01:41:32,2022-11-11 02:03:16,null,null,null,null,null,null,null,null,null,null,null,null,null,null
